lag,sample size 1000,sample size 2000,sample size 3000,sample size 4000,sample size 5000
lag 215,0.01746430461077876,0.009815685770501478,0.006740762753475582,0.00562037562430845,0.00464318338437329
lag 216,0.017289946804240126,0.010143872582155527,0.006796861325645395,0.005363441121986187,0.0044286542297643835
lag 217,0.01899457721548155,0.010589571156970406,0.006986900472057729,0.005744893623952671,0.004567291714584745
lag 218,0.01659701699875641,0.010222893756960477,0.00723841661575948,0.005906311476830048,0.004426523817404859
lag 219,0.01673284040822637,0.010981520830523273,0.007217751006806898,0.005500399606001376,0.004605224244458729
lag 220,0.017973955081619444,0.010350738561607533,0.006849691718056448,0.005333652248169024,0.004781072900141434
lag 221,0.018342472372162844,0.00951773083957325,0.006780513493677676,0.00550690556734292,0.004886261218280545
lag 222,0.018733857972666523,0.01050961925012277,0.007626495108779647,0.004948807422057289,0.00491981122234823
lag 223,0.016942232968430355,0.010431280734047952,0.007604065098688794,0.005180571670346659,0.004602974000465759
lag 224,0.017366214004096162,0.009874547409051587,0.007481634716662157,0.005536638092588151,0.004505920046261797
lag 225,0.016127372748654358,0.010139843145637721,0.00783694967640516,0.005674190873363893,0.004565903535485586
lag 226,0.017269906949339237,0.010172142967577286,0.007556386116551876,0.005559397096380907,0.0042629353328445824
lag 227,0.016489248690034614,0.010377197532552094,0.007529483089067167,0.005595780349439144,0.004464022916942337
lag 228,0.016695919323458555,0.010472763982250338,0.008023424361735742,0.005544630283262631,0.004461197946317569
lag 229,0.01749427530836259,0.010594745820143917,0.0065511476686683084,0.005674668493470026,0.0044381426104246275
lag 230,0.0161192703110751,0.010575010911782326,0.0074073496000958755,0.005559504697819439,0.004563188168587175
lag 231,0.015381031772234887,0.010505331978509634,0.0066357227038801115,0.005774072434841184,0.004812226168521504
lag 232,0.018482052086559276,0.009785908238799903,0.007750555126603128,0.005570451572701507,0.004757113851849351
lag 233,0.018066583915979213,0.010329132617731083,0.007674446148311069,0.005434713038282618,0.004526596493301869
lag 234,0.01666382546970601,0.009954162197743272,0.007008853957198304,0.005343058537275523,0.004373183088115784
lag 235,0.016555359782462573,0.010069120100256576,0.00701316570591258,0.005289204503111314,0.004563219706224468
lag 236,0.01693218598759796,0.010663267798911647,0.00730572389923344,0.005883645428394221,0.004463252389735634
lag 237,0.017451526550352484,0.010331005689690935,0.006833837955160469,0.005521008270637349,0.004531902726610698
lag 238,0.017144302739865787,0.01059115681438351,0.007729239607738443,0.005965369870385769,0.004511980209209735
lag 239,0.01621988256539683,0.010366450970649591,0.0070373060835697415,0.005598608606448643,0.0044694198348642095
lag 240,0.016425852676649037,0.010568504291165102,0.0073291197508813894,0.0054268045825166585,0.004357519179823229
